uid,score
637,0.609014257995
645,0.547922728335
652,0.4105310723
653,0.401975233325
665,0.483111878248
667,0.487242089568
668,0.556866466573
669,0.539322251176
678,0.510270482395
680,0.537705897133
684,0.536772387254
687,0.5876766806
695,0.565935177696
699,0.535935754928
702,0.471496626481
704,0.576854098324
705,0.382724440272
707,0.562523724223
711,0.608748611372
716,0.470830239183
722,0.468906283944
732,0.588607057735
741,0.623528278698
745,0.513362547324
747,0.452565147824
748,0.673003127586
750,0.605969157079
753,0.521519846937
756,0.613679009896
765,0.610519356418
769,0.661032501617
775,0.367979386457
777,0.613468429747
781,0.59861680779
791,0.543513523836
792,0.567783537773
794,0.590358596548
800,0.52939233677
802,0.480140884098
811,0.568528836925
812,0.54699675
813,0.591709624048
816,0.56622154694
818,0.335279454093
822,0.564967381881
829,0.468662035509
830,0.600704050968
833,0.523422510313
838,0.469924452502
839,0.386228424672
841,0.663079279506
842,0.577970716202
843,0.44625416349
849,0.532193633486
855,0.512813009388
856,0.485022215345
860,0.521785530743
871,0.567391780768
874,0.477074926383
876,0.589788275881
879,0.529774021846
881,0.332544069988
890,0.493933953675
898,0.481456517561
901,0.554648522481
904,0.561709177854
913,0.575822893722
914,0.578190794146
915,0.37545828847
924,0.613111460838
925,0.622732301947
927,0.342311588538
928,0.369528616187
929,0.56336048203
934,0.670833118661
935,0.527022431588
937,0.523023058237
938,0.474921328865
939,0.539562744083
940,0.51883434607
943,0.582659508641
944,0.591263723198
951,0.583986291332
954,0.49161683414
957,0.420422180639
959,0.463371586145
963,0.58237782386
967,0.349710106143
970,0.440751816611
973,0.630918175776
974,0.570714522011
979,0.372906759081
985,0.568879855074
990,0.517010598075
991,0.51108713263
993,0.342094980189
994,0.438915937306
999,0.604466379908
1002,0.639504281152
1009,0.434690226602
1014,0.517856655715
1017,0.613725927866
1019,0.482368002855
1026,0.582146540403
1031,0.506405054601
1032,0.546005368793
1033,0.624130595148
1036,0.515866609362
1037,0.400074286011
1042,0.552313218627
1043,0.654956007615
1044,0.371537347429
1048,0.550879736459
1052,0.572505733815
1053,0.434611850896
1061,0.664977678986
1072,0.614487594387
1077,0.368504864963
1081,0.447255688514
1082,0.502501301599
1085,0.457235202454
1087,0.530523787464
1095,0.616801205485
1096,0.548378710313
1097,0.566767827785
1098,0.648743260435
1099,0.600846697591
1115,0.459537325961
1117,0.347442167118
1120,0.664464799275
1122,0.532908373506
1132,0.505176997648
1139,0.578239037505
1142,0.485792717635
1149,0.530423959499
1151,0.562899754721
1157,0.6198230538
1160,0.549273751006
1162,0.594018055262
1166,0.53239716175
1169,0.585744612009
1174,0.603244637593
1178,0.51998888493
1180,0.593610630233
1182,0.515958340436
1189,0.530561329077
1190,0.527088623867
1196,0.434469561209
1198,0.3997241588
1199,0.560782679821
1204,0.655697664759
1205,0.428810035625
1208,0.530917507755
1209,0.48787607868
1210,0.600610924996
1212,0.645623371763
1214,0.401368485496
1215,0.606443831793
1222,0.567404599909
1227,0.552184344718
1228,0.514482555863
1236,0.602486993554
1237,0.576663986615
1238,0.504640712663
1243,0.581558205311
1244,0.565849758495
1245,0.4596461488
1251,0.524033159894
1253,0.445146513356
1259,0.55050132961
1260,0.532600278245
1264,0.536638517781
1266,0.618633931042
1276,0.529220526205
1285,0.447249462246
1287,0.608266700109
1292,0.469606225344
1299,0.637475923574
1306,0.47348070355
1312,0.643021484082
1314,0.658912685519
1315,0.566250718
1316,0.530101787043
1318,0.510509162773
1326,0.508612653893
1330,0.410570898304
1343,0.468025439382
1344,0.405115940764
1346,0.492477277174
1347,0.492397702398
1350,0.326434793555
1354,0.469596150645
1357,0.481026948452
1360,0.58718345735
1362,0.523252356983
1365,0.575333806445
1366,0.41522312397
1367,0.522130390236
1372,0.552503113488
1374,0.525073822935
1375,0.423031342756
1377,0.606956630138
1378,0.60195828169
1381,0.524868850753
1382,0.384799122347
1394,0.520498907673
1395,0.690787577129
1402,0.509826016665
1408,0.523073918879
1409,0.543341572566
1414,0.497261946096
1420,0.650380503416
1425,0.634584604072
1426,0.450576116769
1433,0.575278353764
1435,0.647232564617
1437,0.499053642304
1450,0.466432052081
1457,0.59501249955
1458,0.435038813992
1462,0.472688781992
1463,0.499697004261
1465,0.527030971274
1468,0.616987180954
1473,0.48076029986
1482,0.530512838652
1486,0.553597816642
1488,0.316971986505
1489,0.401626410381
1496,0.548326174604
1497,0.595108085403
1501,0.592707130988
1507,0.525488019646
1516,0.59668068073
1519,0.627424294304
1528,0.634100758356
1534,0.583350954048
1536,0.472510129836
1540,0.556355825032
1541,0.596074290475
1547,0.33454667839
1550,0.581747189515
1561,0.483756975225
1562,0.364531150171
1568,0.620712473253
1573,0.497685146777
1574,0.497113766695
1577,0.521921544489
1583,0.467549522118
1584,0.529385458136
1589,0.578003026984
1591,0.642238023701
1598,0.43002769727
1604,0.536810389079
1608,0.493778225234
1611,0.330586024208
1612,0.600545911953
1623,0.509149483326
1624,0.636171383461
1631,0.583921006533
1658,0.649527742146
1659,0.439362012444
1668,0.648464783032
1669,0.612158640449
1671,0.537059614889
1674,0.468860359402
1680,0.472585677141
1681,0.534848977081
1682,0.562148270664
1688,0.511829285231
1690,0.623193268394
1698,0.541902357657
1699,0.609208255627
1707,0.431494210569
1710,0.57656882025
1711,0.443318685765
1721,0.593999244378
1725,0.512060474786
1731,0.591022225549
1737,0.485280652444
1742,0.510015664292
1749,0.535252942091
1750,0.485355823385
1752,0.648203712003
1760,0.556802161995
1764,0.545441409333
1770,0.690084166874
1773,0.587117258856
1776,0.607997160937
1781,0.526697039063
1785,0.551996027676
1786,0.641963515968
1788,0.433627308801
1794,0.593022643799
1795,0.612803715213
1797,0.598890248487
1798,0.581357366311
1803,0.511216922241
1804,0.47338642101
1809,0.652383314638
1824,0.560776614696
1831,0.543710271312
1833,0.590855716508
1834,0.531463050562
1835,0.64073505867
1836,0.532296219341
1838,0.45356521642
1840,0.550470717841
1841,0.616786587187
1842,0.518992310445
1845,0.547962638395
1853,0.481223341988
1854,0.591325307919
1855,0.483478153519
1858,0.547178199126
1859,0.537653806218
1862,0.569513297911
1863,0.518648899785
1866,0.540451288109
1872,0.485888745518
1876,0.555837541564
1882,0.374290291841
1885,0.581996104149
1889,0.509121383184
1910,0.609432943797
1914,0.621693151379
1923,0.520457524789
1926,0.407400541396
1929,0.606649974682
1933,0.532961695094
1938,0.681188667742
1944,0.484778252643
1946,0.467567201331
1958,0.60761033387
1961,0.555516476066
1963,0.615925361848
1966,0.422451432319
1970,0.611487559222
1971,0.323459278844
1972,0.471775188766
1975,0.617003573369
1976,0.642175548369
1978,0.621181778997
1980,0.498083577841
1982,0.543976850032
1985,0.594108071467
1989,0.590396291402
1993,0.629917315049
1994,0.559885944335
1995,0.494689508148
1996,0.652111763468
1997,0.420257130692
1998,0.452761766133
2002,0.482171005074
2003,0.578834443088
2011,0.541195438101
2020,0.504990724993
2022,0.540259562681
2031,0.589337970712
2032,0.592619270335
2033,0.591710419248
2045,0.62471324281
2048,0.471669948797
2052,0.555909058414
2053,0.60427180865
2057,0.545237797716
2058,0.429668892986
2063,0.530456892816
2095,0.541653026092
2096,0.494901228287
2112,0.542374448886
2119,0.517317336344
2120,0.664149854312
2122,0.454598094734
2130,0.636718413638
2134,0.499076966219
2139,0.513112702026
2142,0.579727806652
2144,0.587886647193
2147,0.353993697489
2148,0.638916607661
2152,0.52992365553
2158,0.538807538366
2159,0.563097069189
2162,0.460521106179
2163,0.575617428149
2166,0.618427837437
2170,0.512124362329
2171,0.426305643936
2172,0.497067699406
2174,0.476887696155
2177,0.544677493401
2201,0.529770386439
2203,0.378964317599
2206,0.469822553322
2208,0.531533666278
2209,0.348579920962
2218,0.535649436444
2224,0.614527500619
2229,0.584337910265
2231,0.586741870193
2232,0.625067096977
2236,0.61997126324
2242,0.682883077342
2245,0.613900312919
2252,0.449552156507
2254,0.545978726459
2256,0.473204691489
2260,0.560717858662
2262,0.564578425456
2263,0.535227972884
2264,0.540454430375
2267,0.620900627333
2268,0.519007827139
2270,0.505588437766
2272,0.648757296633
2273,0.482312386908
2274,0.438032823828
2278,0.65992535858
2279,0.571733214444
2282,0.541365550636
2285,0.605863916641
2288,0.650989983869
2289,0.497476363482
2294,0.599207045101
2301,0.491248070323
2303,0.502514217833
2305,0.569022195612
2306,0.515372511816
2327,0.609214325511
2333,0.560201230592
2336,0.568977955911
2338,0.513746123858
2339,0.533880024465
2340,0.602755985241
2346,0.586261254252
2348,0.557168144194
2349,0.549107808871
2352,0.645914797179
2357,0.604303188442
2371,0.592863400569
2374,0.559242707064
2376,0.567054535234
2379,0.496071114984
2388,0.557300538388
2390,0.520491509838
2396,0.592793226541
2402,0.565703802881
2403,0.538887892397
2405,0.511057211909
2412,0.487089614042
2413,0.566125066834
2415,0.464548723873
2428,0.539299990027
2431,0.550521443406
2451,0.459506962533
2455,0.449563005931
2456,0.625258157231
2470,0.470268295812
2471,0.440640822757
2473,0.614928766585
2481,0.473388800363
2485,0.539128179913
2487,0.621455041951
2488,0.626318731032
2492,0.528388198202
2505,0.570653852174
2514,0.653978440723
2517,0.635996591074
2521,0.45032283065
2523,0.460747379009
2525,0.640328363991
2527,0.494659884721
2528,0.63452448226
2532,0.450484080637
2533,0.544016572202
2535,0.564368161808
2542,0.580796654543
2547,0.508765072923
2549,0.365784241668
2555,0.559881083434
2560,0.673182952966
2584,0.572679780379
2586,0.510280286554
2594,0.555848033225
2595,0.363594490031
2605,0.653906654357
2606,0.597330419849
2607,0.462057075476
2609,0.503047542765
2610,0.460211404529
2611,0.555245484619
2614,0.562822278963
2622,0.631399267232
2628,0.564181135914
2629,0.456452846806
2636,0.603813478587
2637,0.591554711147
2640,0.487917582412
2645,0.5745143429
2647,0.504684652747
2649,0.613192452222
2652,0.62440244939
2655,0.508451482558
2656,0.477266825035
2662,0.454570779344
2666,0.579862886542
2667,0.500282076965
2680,0.484506703939
2684,0.691604227691
2696,0.527662848914
2700,0.64232682476
2701,0.66892410856
2706,0.513998079612
2710,0.556030287839
2713,0.562758440447
2717,0.569729021947
2720,0.548968231619
2722,0.6019052499
2723,0.407251430872
2726,0.599646155774
2732,0.601863660642
2746,0.473576520966
2757,0.630742575446
2758,0.637639377801
2762,0.58995794774
2765,0.566834496726
2770,0.526681482164
2771,0.601830799769
2784,0.58262807556
2785,0.5588479879
2789,0.363452640279
2799,0.623509159032
2800,0.615382606298
2810,0.618753265168
2814,0.603126780225
2816,0.503638358286
2820,0.50910828456
2824,0.68429777055
2830,0.558130061115
2832,0.362833453648
2833,0.641247894798
2834,0.495225705929
2839,0.621538118191
2840,0.546418223937
2842,0.596668235341
2846,0.642016937513
2865,0.395013430306
2868,0.549023290316
2876,0.625870946836
2880,0.475362039103
2885,0.454743349546
2886,0.622855382867
2893,0.593123981516
2895,0.627783213523
2898,0.396703962044
2903,0.630624567142
2904,0.408270969735
2917,0.665878171943
2919,0.569225505178
2921,0.572251068689
2922,0.600183485948
2931,0.444338144397
2932,0.521894800759
2934,0.432959556574
2937,0.666296925681
2940,0.602901097128
2941,0.651905766414
2944,0.593009536706
2946,0.491899872749
2949,0.6157386522
2951,0.609908028565
2958,0.607276116072
2959,0.487008756357
2961,0.544412875948
2964,0.38940028948
2966,0.602328204472
2968,0.638591778259
2975,0.696117776355
2978,0.613325848383
2986,0.668843430011
2987,0.570577676096
2989,0.530415610732
2993,0.379261034269
2997,0.555711843245
2999,0.336358891911
3016,0.59294235845
3017,0.37356157928
3019,0.590925100561
3024,0.613146202312
3026,0.600511785713
3042,0.58827251496
3043,0.586970185202
3052,0.473860366205
3055,0.629219085584
3058,0.529325988798
3060,0.584550243257
3070,0.441098225556
3073,0.368842925834
3079,0.636388708382
3080,0.635728853348
3081,0.436918297114
3083,0.584648016858
3087,0.594299125899
3089,0.57181656729
3090,0.529154438957
3093,0.548184819586
3095,0.509379303894
3097,0.517046625932
3101,0.606589313454
3104,0.529184839462
3105,0.533741429128
3106,0.540759401845
3115,0.525008148926
3124,0.590858974452
3125,0.576752360378
3127,0.446492561158
3140,0.568475011727
3145,0.498992762134
3146,0.542882328596
3149,0.457112699025
3150,0.578882465763
3152,0.382106705249
3165,0.484613921455
3173,0.360716082199
3180,0.555508458201
3183,0.566828174897
3188,0.501028744431
3189,0.62782712093
3194,0.517680172023
3209,0.401539278699
3210,0.559469323359
3214,0.443331055615
3217,0.565258338225
3219,0.576285163998
3226,0.458077820821
3228,0.62440893917
3229,0.432143323825
3238,0.57302933566
3243,0.644531547702
3245,0.551099237574
3249,0.470912395199
3250,0.502771832302
3256,0.639317965383
3260,0.555893923276
3261,0.537420556586
3267,0.595964091786
3273,0.562375228234
3274,0.420373382568
3275,0.652408841229
3285,0.565036736301
3291,0.502020381446
3295,0.589207533914
3299,0.451259125579
3300,0.535488559011
3305,0.578945114481
3306,0.357420361525
3313,0.534822535626
3314,0.459872913665
3315,0.589135710744
3319,0.518389791485
3321,0.554747434079
3324,0.428020787257
3327,0.636824100169
3328,0.556705322289
3332,0.36525330399
3335,0.616674373357
3336,0.456361993659
3338,0.681425392127
3339,0.516789274466
3343,0.601357623378
3345,0.531996719886
3347,0.656291400853
3351,0.583374837256
3353,0.640292346814
3358,0.591344271582
3362,0.388562985406
3365,0.494958119582
3367,0.413929161116
3371,0.611999541473
3372,0.466584292919
3377,0.613661436839
3379,0.584800958438
3380,0.518608412942
3382,0.599222774026
3387,0.599020573755
3388,0.531681908048
3389,0.525628169881
3394,0.574843279277
3397,0.637268855892
3399,0.347420210282
3400,0.64229948448
3406,0.334179442962
3411,0.389477817795
3412,0.583624232747
3413,0.483582981151
3416,0.531786162184
3417,0.568810678648
3418,0.629172340142
3419,0.330753391356
3423,0.599267547744
3424,0.416193833284
3428,0.466876067882
3429,0.429396068438
3430,0.37070075892
3433,0.425696924194
3437,0.648686503055
3439,0.548351495978
3441,0.599799143987
3447,0.555743081523
3448,0.464410285679
3451,0.446685211249
3458,0.65984458825
3459,0.500083096066
3462,0.486679245223
3466,0.644523048487
3470,0.552471882071
3477,0.615495754206
3479,0.569592403692
3481,0.538448981727
3490,0.564099138189
3491,0.356498847765
3495,0.603150935847
3504,0.472241422753
3512,0.393471727825
3513,0.624670707213
3523,0.485728488456
3526,0.582066942665
3530,0.545974399041
3535,0.52682201732
3536,0.454797473904
3543,0.373789531739
3547,0.489315141059
3549,0.568803257623
3560,0.474055307666
3564,0.547555582011
3567,0.631939172572
3574,0.650332219766
3585,0.551736688209
3589,0.587639758017
3597,0.605890448099
3600,0.490942700065
3605,0.707307198839
3607,0.573821871037
3611,0.626095638913
3612,0.498745469973
3613,0.488094461018
3622,0.432810001365
3623,0.517035072462
3639,0.544596807931
3642,0.629651832685
3644,0.466795403274
3646,0.606924696595
3648,0.529481007964
3651,0.415696467751
3655,0.542761508462
3661,0.589193894753
3662,0.352163278284
3663,0.451783925197
3666,0.498043695466
3667,0.435121226033
3669,0.426197782726
3677,0.567509436421
3685,0.572409516556
3689,0.623420565939
3690,0.43093276639
3697,0.601268240883
3700,0.569759932349
3704,0.32252037093
3711,0.565789075426
3715,0.641002497023
3716,0.551397696713
3723,0.509472523246
3727,0.640632517433
3728,0.568918393624
3730,0.580558688783
3734,0.637490954309
3738,0.568649417322
3741,0.572581569149
3742,0.559561179409
3744,0.492504868696
3749,0.559270893639
3750,0.572412306039
3751,0.376600108077
3752,0.536355912925
3753,0.609468360729
3754,0.606185149719
3755,0.660046267003
3757,0.578136016259
3769,0.647762043344
3772,0.47817343101
3777,0.600022491
3780,0.437244131638
3785,0.53190507841
3787,0.45963422989
3789,0.581785092425
3791,0.492908551858
3793,0.575769122752
3795,0.582930137148
3803,0.617247531519
3804,0.528899346056
3806,0.541132041589
3807,0.581116371838
3826,0.467207197862
3829,0.522892595837
3832,0.429065853348
3837,0.619900662527
3850,0.595598705753
3852,0.397698932045
3857,0.548291253587
3858,0.411011786346
3876,0.532570211231
3882,0.593482716137
3886,0.527124147166
3888,0.644361204567
3891,0.619493532758
3893,0.600820737755
3906,0.618731098412
3910,0.4473717847
3913,0.427192857145
3919,0.612723657763
3922,0.57663202036
3938,0.5251631288
3939,0.58241028103
3943,0.512685266324
3944,0.550152800603
3945,0.64544678559
3952,0.522564410551
3956,0.365780982495
3961,0.610518777359
3965,0.680499596374
3983,0.504119207411
3988,0.42539431165
3990,0.495212834016
3998,0.594504279188
4003,0.578191087581
4004,0.478802746965
4012,0.529454962057
4024,0.599636452329
4025,0.513234493918
4026,0.532934742167
4032,0.632309192508
4034,0.48602223936
4040,0.550467479261
4042,0.602149584693
4044,0.506667959635
4048,0.56516833706
4053,0.439688414233
4055,0.509569045014
4059,0.471039267754
4063,0.397781432499
4066,0.509915124652
4067,0.543591676627
4068,0.329098759158
4071,0.609705709344
4074,0.351849316704
4075,0.542413900465
4081,0.496635564303
4083,0.611849609731
4086,0.586917870716
4089,0.598504311678
4095,0.538499468643
4100,0.559329112946
4105,0.628462015103
4108,0.641949080901
4110,0.509402965165
4112,0.511074774776
4113,0.594556643844
4118,0.498368535413
4119,0.649327774041
4120,0.666131595867
4123,0.498624358358
4126,0.662417439919
4132,0.563185761317
4134,0.624369303204
4136,0.515958572735
4137,0.43562667102
4141,0.375538656128
4144,0.692441329043
4145,0.506217645483
4147,0.500439643612
4154,0.485797950208
4160,0.594256868646
4166,0.524167785414
4169,0.578114027469
4171,0.380732617169
4172,0.551000565509
4174,0.603667627322
4175,0.328973722354
4178,0.568805520598
4179,0.625609825201
4182,0.548698364774
4183,0.520515050153
4187,0.631164327733
4188,0.530416990497
4189,0.417690108609
4192,0.55995775253
4195,0.617009614318
4197,0.589979227899
4198,0.556503243655
4201,0.550261047379
4206,0.429500361035
4208,0.6022387897
4212,0.600833200698
4219,0.593473464545
4228,0.425255854044
4232,0.482245911304
4236,0.543439881158
4238,0.503924209774
4244,0.566168340515
4248,0.549061548056
4251,0.592461783001
4252,0.549160755193
4254,0.418143444008
4263,0.495472557708
4266,0.524155003392
4267,0.568907162239
4270,0.395564387237
4275,0.563518170526
4278,0.387805905629
4281,0.362504311379
4284,0.549945498796
4285,0.449798273464
4288,0.583671351545
4289,0.492617736865
4298,0.539379646315
4310,0.61124703424
4313,0.441060621537
4314,0.36066871834
4315,0.523508526844
4325,0.519330676933
4327,0.601675636617
4331,0.531007758662
4338,0.612816165562
4342,0.585392538966
4348,0.47409905056
4350,0.623551613852
4351,0.538775649123
4352,0.587427868057
4354,0.481889519328
4360,0.506108569238
4363,0.55690181296
4366,0.622538518807
4368,0.43589453092
4375,0.640629291287
4377,0.673235901201
4380,0.608799740435
4389,0.520165396092
4393,0.438496982211
4398,0.459378474659
4399,0.578066145208
4406,0.532024369937
4410,0.566125278968
4413,0.567701785721
4420,0.584523857252
4432,0.444927149268
4439,0.650556607293
4441,0.382094856945
4445,0.592074152541
4446,0.475794075492
4448,0.432595153724
4449,0.434075218714
4457,0.546048031013
4459,0.578714946972
4462,0.571521496836
4466,0.610566463792
4470,0.555570119507
4471,0.503997647909
4472,0.577667787122
4474,0.47842105813
4479,0.493495519171
4486,0.509123028061
4487,0.649205006095
4491,0.462048151011
4494,0.639199986668
4497,0.575820839851
4502,0.491093661467
4506,0.328813178984
4507,0.595391467697
4512,0.538576863239
4514,0.623304557678
4515,0.499116647547
4516,0.541390157407
4519,0.568992343419
4525,0.455927543116
4526,0.557297398306
4527,0.450794208936
4529,0.347670438183
4531,0.606665175431
4532,0.590474529641
4538,0.549668440337
4544,0.572734089762
4551,0.4055443888
4556,0.427235614019
4558,0.523107586987
4559,0.447177492358
4561,0.582597586674
4563,0.457040880635
4569,0.626963599317
4571,0.547805686758
4572,0.529526513811
4584,0.471553875788
4585,0.626096494481
4591,0.601556252618
4592,0.547250129792
4595,0.667850401406
4603,0.600288049013
4608,0.483564251556
4609,0.587814504133
4610,0.401198337632
4614,0.543649528978
4621,0.526315922241
4623,0.620285538149
4625,0.50401217324
4630,0.602945216466
4631,0.428277235688
4632,0.549605958501
4634,0.59331945281
4638,0.351211906156
4642,0.430677084153
4643,0.60537466748
4645,0.661434771148
4650,0.429779878604
4655,0.597586454125
4658,0.582237290956
4663,0.331643277535
4665,0.453344596238
4669,0.425783946406
4670,0.373483924836
4674,0.455977725939
4689,0.505051710985
4690,0.62041815731
4693,0.642721342658
4696,0.499169594723
4706,0.51319823992
4722,0.475671533361
4724,0.524583046789
4725,0.615841360877
4727,0.692416396043
4730,0.594404514629
4736,0.670054378485
4744,0.653882754847
4747,0.347201842199
4756,0.672309568557
4758,0.400207190538
4764,0.651365619164
4766,0.616299605733
4771,0.576349732632
4783,0.497003258206
4784,0.654075725051
4786,0.495566055588
4788,0.579978796052
4814,0.465919578939
4815,0.552080707148
4819,0.428796849991
4820,0.524924582782
4821,0.61363219503
4822,0.434879481613
4823,0.386468596676
4824,0.540359931114
4828,0.561353084447
4840,0.591758587778
4842,0.506792832081
4854,0.469182668392
4860,0.6152372159
4861,0.613836513424
4872,0.579298036479
4874,0.399193374056
4884,0.587801547065
4885,0.58801522105
4888,0.637470943983
4893,0.519366288665
4896,0.50456776337
4900,0.571996997252
4914,0.557954606342
4919,0.651474706907
4921,0.526199548415
4925,0.486263054069
4926,0.574083089211
4927,0.395691580457
4928,0.4580167958
4930,0.639598317165
4933,0.650231464916
4937,0.624843601189
4941,0.528446043091
4944,0.544519779817
4946,0.634780785736
4948,0.485948155451
4961,0.465645406826
4962,0.631843681947
4965,0.669846815503
4971,0.44552519895
4975,0.483242604504
4976,0.410345923926
4980,0.630537566669
4981,0.510805380583
4983,0.378305185284
4990,0.321398569769
4993,0.52972496041
5006,0.540203666888
5012,0.570170785936
5019,0.521636389787
5023,0.601209316069
5027,0.572565269475
5042,0.558272184164
5043,0.543885727978
5049,0.571023745996
5051,0.582530968904
5055,0.613674526117
5060,0.591091669804
5065,0.628056412952
5066,0.628067609939
5072,0.502023292157
5079,0.577436858561
5084,0.504320025135
5086,0.525761822268
5089,0.466773495992
5092,0.432481527084
5102,0.490230002101
5107,0.622772911259
5109,0.513657628457
5115,0.649627378183
5120,0.538563873576
5128,0.559749843228
5135,0.471538636519
5137,0.538816185251
5138,0.628187841204
5140,0.512069933548
5147,0.545586105974
5154,0.493311194808
5159,0.447126206981
5160,0.471470874553
5161,0.606034886395
5168,0.629742632146
5170,0.364945706364
5175,0.561054628685
5177,0.627604499942
5179,0.61632881817
5180,0.458156236976
5194,0.690246677259
5209,0.558375782707
5211,0.650110229765
5217,0.536218412535
5223,0.611075104084
5226,0.607703354765
5232,0.621290836308
5234,0.487644762891
5237,0.485780955804
5238,0.361536494596
5239,0.496273366942
5240,0.493467569921
5243,0.557208538485
5250,0.626490696543
5255,0.578911266937
5256,0.640561012753
5260,0.561839467467
5261,0.627115053476
5267,0.481295982121
5268,0.606343777612
5272,0.497950088675
5276,0.609411338416
5282,0.504036695883
5285,0.367370693809
5290,0.576555011185
5300,0.5014004083
5302,0.484938035097
5308,0.544000360075
5309,0.599441136772
5311,0.527318961352
5312,0.509836392932
5319,0.566312334717
5322,0.514538502477
5324,0.328842971063
5327,0.585936646336
5329,0.584271294523
5331,0.565788741749
5334,0.62105418261
5336,0.408071267512
5337,0.652239001732
5338,0.41808963485
5346,0.487321377357
5350,0.445586640185
5365,0.635209685988
5368,0.526625435382
5373,0.51169753206
5375,0.524629704121
5379,0.43876287245
5383,0.591701359861
5389,0.560273896935
5390,0.544304456815
5392,0.554083434386
5393,0.595409616732
5394,0.582656900409
5395,0.492348423051
5396,0.624200408103
5397,0.634877657616
5401,0.607365486985
5403,0.33214721662
5408,0.558163637516
5410,0.436645045781
5421,0.497440662425
5422,0.493709592536
5423,0.391521580954
5429,0.596872974462
5430,0.476881679724
5441,0.595838013056
5445,0.565451832482
5449,0.474363390639
5453,0.457894028399
5456,0.529332552598
5458,0.434669719904
5460,0.535630352083
5462,0.487768377332
5468,0.442597617966
5477,0.596981063612
5481,0.600988344892
5489,0.525999461823
5490,0.403398128781
5493,0.43924311812
5494,0.593547132477
5496,0.60045247733
5499,0.347353322587
5504,0.529684108621
5512,0.532585610749
5517,0.572207920496
5521,0.631136549021
5524,0.557681819777
5525,0.632524868102
5528,0.535131712142
5530,0.644369661689
5542,0.471543083348
5543,0.501825458854
5547,0.456884412555
5549,0.573540755869
5556,0.343209837996
5557,0.534004294836
5558,0.458166491211
5559,0.589643221263
5560,0.520118729504
5562,0.516724705684
5564,0.524132582579
5569,0.505824914748
5571,0.583778618316
5575,0.492290380755
5581,0.565758591238
5599,0.464698317754
5604,0.431227429276
5615,0.591367845057
5620,0.627662549271
5625,0.571914799867
5626,0.634316020058
5635,0.51860539619
5644,0.513465160707
5646,0.648359037601
5649,0.520622382978
5656,0.47614412286
5661,0.518263583304
5662,0.533360808992
5664,0.527369275699
5681,0.405025885578
5686,0.475957573358
5688,0.553184335675
5691,0.570542622116
5695,0.36139104867
5698,0.463482851145
